date	op1_price	op2_price	p_price	op1_load	op2_load	p_load	op1_wind	op2_wind	p_wind	op1_res	op2_res	p_res	op1_wind_pen	op2_wind_pen	p_wind_pen	op1_res_pen	op2_res_pen	p_res_pen	op1_exp	op2_exp	p_exp	p_solar	p_solar_pen
08/09/13	3.293797751	3.663753935	3.38470095	10.58573176	10.65161995	10.79992756	8.330242939	8.377871352	8.591657909	8.362907336	8.377905836	9.461288858	-2.256688116	-2.271752776	-2.208251809	-2.229158316	-2.271720875	-1.340711054	-1.217875	0.03525	0.450416667	8.918101544	-1.885409129
09/09/13	3.444137132	3.948113826	4.022699367	10.80571993	10.78681078	11.03113801	8.21704271	8.251176716	8.587438678	8.23361585	8.251233797	9.380245194	-2.571638112	-2.531449121	-2.443047137	-2.558635939	-2.531397366	-1.652762015	-1.30075	1.6315	0.84525	8.777719293	-2.257377233
10/09/13	3.572766897	3.793520961	4.046976303	10.84619867	10.7069007	10.9931586	8.028433155	8.42884219	8.439522959	8.050859221	8.428859941	9.251617503	-2.806296979	-2.272768166	-2.548116299	-2.78786334	-2.272752009	-1.744097666	-0.78325	0.439	0.72225	8.664761325	-2.3374482
11/09/13	3.488292089	3.939005677	4.052147201	10.81212155	10.71007502	10.99231602	8.44949796	7.945489893	8.264763284	8.470940723	7.945527532	9.160767045	-2.331567409	-2.762006084	-2.728756376	-2.314494542	-2.761972195	-1.842037571	-0.767125	0.69725	0.444166667	8.63618446	-2.373075098
12/09/13	3.573047639	3.944296566	4.08790722	10.79388595	10.7156004	10.96976316	7.608192076	7.162540898	7.196225791	7.652917181	7.162628091	8.965375883	-3.146644049	-3.54554925	-3.773282554	-3.110531827	-3.545471083	-2.009100497	-1.19225	1.5565	-0.1455	8.778470455	-2.197029986
13/09/13	3.591025416	3.811981651	4.061089353	10.81180911	10.71651557	10.97182676	7.427132979	7.819877334	7.499547799	7.476769619	7.81991248	9.100672491	-3.369295257	-2.881772549	-3.465177653	-3.32918917	-2.881741043	-1.872665361	-0.793	2.4175	0.627916667	8.875439791	-2.100085461
14/09/13	3.393333207	3.598544378	3.659214605	10.64890692	10.59470162	10.79511155	8.049686043	7.767827978	7.874064309	8.068480885	7.767827978	8.806349364	-2.591216564	-2.822607151	-2.922653751	-2.575292622	-2.822607151	-1.996054171	0.49025	2.05875	1.74225	8.306046246	-2.500065799
15/09/13	2.837835001	3.500816447	3.474525288	10.53828701	10.58091812	10.72107335	8.363337801	8.557073783	8.251945357	8.372185194	8.557077386	9.110892895	-2.169327988	-2.009606466	-2.467350477	-2.161536317	-2.009603204	-1.604584452	-1.448625	-1.2465	-1.349583333	8.559926159	-2.152754137
16/09/13	3.026625137	3.904242818	3.954220054	10.76587369	10.69681372	10.9845382	9.224675629	8.562659265	9.158558537	9.226841661	8.562662849	9.478921617	-1.511071255	-2.127632002	-1.833198213	-1.509425516	-2.127628782	-1.511908384	0.1605	1.61775	1.145083333	8.184712478	-2.803667532
17/09/13	3.491342732	3.606041176	3.657324285	10.82044556	10.71626606	11.00412141	8.796325884	8.946812556	9.213995517	8.808028755	8.94681581	9.811540629	-2.01854618	-1.764261697	-1.787811902	-2.009040679	-1.764258772	-1.195301093	-0.488	1.1305	1.663583333	9.012676065	-2.00035734
18/09/13	3.35915937	3.797621745	4.092245138	10.82710389	10.71455665	11.00149549	8.637687216	8.569731086	8.42995197	8.642353062	8.569734644	8.998419702	-2.140909351	-2.135349619	-2.567859387	-2.137263541	-2.135346442	-2.002781906	-0.86525	2.5315	0.1425	8.162803848	-2.842843603
19/09/13	3.537038605	3.882697176	4.023624009	10.82357606	10.72512689	10.99225571	8.628381194	8.357574757	8.628848155	8.639855968	8.357576224	9.446077918	-2.171433039	-2.360468417	-2.36367574	-2.162184988	-2.360467087	-1.548087417	0.555125	1.66525	1.047083333	8.863302473	-2.132163156
20/09/13	3.550766152	3.95613558	4.091646481	10.82640875	10.6971077	10.96621932	8.593602228	7.944364496	8.344941958	8.60067425	7.944366713	8.98205168	-2.191049254	-2.74672898	-2.62387689	-2.185457262	-2.746726992	-1.986900699	-0.77725	2.2215	0.235	8.229539452	-2.739562813
21/09/13	3.401239047	3.64453564	3.680069931	10.63860107	10.57136821	10.78552667	7.875574803	7.742663489	7.584152543	7.894948924	7.742668913	9.032836044	-2.749485324	-2.815171614	-3.199018342	-2.732994699	-2.815166738	-1.750718356	0.321375	2.588	2.224833333	8.76511436	-2.018557802
22/09/13	3.171574552	3.446170747	3.266077426	10.50919258	10.63016622	10.71850385	7.993145541	8.904791298	8.428298223	8.013984733	8.904792994	9.385429553	-2.513242524	-1.71962286	-2.28987909	-2.494808782	-1.71962128	-1.322476947	-0.118125	2.374	0.953666667	8.900932835	-1.800624241
23/09/13	3.079441329	3.814134505	3.907630037	10.79170797	10.71004154	10.99715151	9.11824852	8.450411623	8.937163478	9.124594353	8.45041296	9.578055585	-1.625187672	-2.260089168	-2.060805561	-1.620358366	-2.260087957	-1.420426382	1.063	2.6765	2.462083333	8.829771453	-2.169281902
24/09/13	3.64708042	4.053479164	4.066630724	10.82208562	10.70267127	10.98802064	8.329258108	7.296525127	7.909659634	8.343773594	7.296529364	9.310126127	-2.444616605	-3.403041611	-3.081119101	-2.433161067	-3.403037824	-1.680675194	0.47175	2.26475	1.414333333	9.027123815	-1.963684895
25/09/13	3.706197379	3.999071882	4.168149909	10.80024882	10.71438999	10.98064777	7.070838268	7.713899058	6.999774063	7.121673911	7.713899058	9.039072003	-3.709769296	-2.988965853	-3.967686907	-3.668513658	-2.988965853	-1.946163166	0.328125	2.91775	1.421	8.89967196	-2.088249316
26/09/13	3.677818507	4.02660091	4.15266588	10.81423294	10.69149026	10.98133433	8.171656698	7.444016166	7.733343101	8.179406416	7.444016166	8.880278147	-2.609020312	-3.240989627	-3.254680502	-2.60283357	-3.240989627	-2.105621274	0.80575	2.772	0.795833333	8.498126064	-2.486786226
27/09/13	3.718286546	4.001360841	4.083943435	10.80650812	10.67686588	10.95823938	7.27486843	7.375247946	7.108487563	7.305968321	7.375247946	9.165213814	-3.49851635	-3.295743546	-3.844403221	-3.474083361	-3.295743546	-1.795054941	-0.019375	2.37325	1.173583333	9.028394844	-1.932960262
28/09/13	3.5759207	3.643293526	3.632242963	10.64040936	10.57724165	10.77654018	7.181607154	8.564888947	7.530495195	7.227815446	8.564888947	9.413400052	-3.449178276	-2.004053668	-3.235327879	-3.40972605	-2.004053668	-1.357229477	-0.35725	1.447	1.757	9.24835146	-1.52314304
29/09/13	2.814135454	3.519054489	2.771702913	10.51905825	10.66744845	10.73627529	8.839554007	9.245597954	9.156901532	8.846694941	9.245597954	9.876782971	-1.680590743	-1.420045767	-1.578779573	-1.674274539	-1.420045767	-0.851680744	-0.40375	0.109	2.1095	9.2096739	-1.51199124
30/09/13	3.22555348	3.74224248	3.755057256	10.80409596	10.70937731	11.00590509	9.039552348	8.97446866	9.057327586	9.046149752	8.97446866	9.800927487	-1.72036586	-1.731957192	-1.944697193	-1.715271461	-1.731957192	-1.205703654	-0.785375	2.5645	2.167583333	9.155809342	-1.855014546
01/10/13	3.645058175	3.944683788	3.990079126	10.80757918	10.71806666	10.980635	8.759985044	8.854117112	8.759556717	8.765186514	8.854117112	9.502116241	-2.012532759	-1.858749492	-2.216964939	-2.008402709	-1.858749492	-1.478564237	-0.467	2.15875	1.806833333	8.856054358	-2.128417422
02/10/13	3.501419719	3.608279299	3.687878954	10.82866865	10.723372	10.98383545	8.856358762	9.234986154	9.048449187	8.863629991	9.234986154	9.908275779	-1.945713981	-1.480220666	-1.929531972	-1.93985253	-1.480220666	-1.07367887	0.498375	2.5	2.575416667	9.357954593	-1.62692592
03/10/13	3.448955267	3.425320727	3.253148419	10.61168035	10.62919267	10.75238948	9.196536916	9.504853435	9.340324888	9.201511953	9.504853435	10.02261049	-1.412328966	-1.122968086	-1.410633197	-1.407868964	-1.122968086	-0.724067273	1.27575	1.65	1.758333333	9.318482453	-1.42383931
04/10/13	3.244494837	3.771265568	3.812276332	10.70559844	10.61588574	10.85801775	9.404036987	8.994088953	9.114487753	9.407016378	8.994088953	9.649080535	-1.277412696	-1.621467785	-1.744010162	-1.274967607	-1.621467785	-1.212934934	1.443875	2.45	2.067833333	8.767413827	-2.099599937
05/10/13	3.337991306	3.627469368	3.693866996	10.66509621	10.61660279	10.81360762	8.521607683	7.524171242	7.733740487	8.526248815	7.524171242	8.712036303	-2.11526994	-3.08860442	-3.084567419	-2.111441056	-3.08860442	-2.104332361	1.1595	2.21375	2.535583333	8.240509525	-2.574692677
06/10/13	3.166318574	3.637059705	3.651004502	10.61388201	10.65956258	10.82625891	7.163939912	6.961326851	6.607047067	7.1716213	6.961326851	8.257871901	-3.426995531	-3.683896994	-4.217317748	-3.420543816	-3.683896994	-2.565512335	-0.404625	2.18175	1.541416667	8.044812873	-2.778338658
07/10/13	3.626738058	4.099580829	4.171807021	10.73880139	10.68661825	10.94435008	7.145646546	7.02836321	6.701553854	7.159157759	7.02836321	8.70968762	-3.561356342	-3.643149343	-4.245454903	-3.550457066	-3.643149343	-2.24004544	-0.804125	2.572	-0.093916667	8.565541274	-2.384614863
08/10/13	3.695699892	3.966511191	4.091730036	10.7894067	10.69112071	10.95449564	7.140580808	7.809787845	7.271441338	7.154011171	7.809787845	8.829052195	-3.618280375	-2.869641503	-3.676274214	-3.607348419	-2.869641503	-2.129146757	1.03475	2.6555	1.605833333	8.592521032	-2.36849406
09/10/13	3.689129423	3.862044636	4.144813211	10.79598752	10.69593693	10.95672467	8.018536969	8.726384258	8.48629815	8.021860472	8.726384258	8.958747887	-2.752049328	-1.963327855	-2.461974359	-2.749354008	-1.963327855	-1.995253089	0.724	2.62675	1.744166667	7.981982231	-2.981576997
10/10/13	3.642115361	3.948210276	4.173014533	10.77313993	10.75173496	10.98060804	8.417953627	8.129895551	7.941117089	8.419993177	8.129895551	8.720076959	-2.307967556	-2.612837473	-3.040227011	-2.306347764	-2.612837473	-2.26243175	-0.4305	2.5505	-0.5875	8.105957088	-2.877540307
11/10/13	3.636203626	3.425727379	3.831535755	10.86403198	10.72920785	11.02534697	8.400716677	9.525399621	9.35461617	8.401659296	9.525399621	9.543032288	-2.488458711	-1.201613083	-1.660706282	-2.487658188	-1.201613083	-1.474498722	2.23925	2.15	1.975	7.781200616	-3.247051514
12/10/13	3.378823953	3.632507496	3.652129021	10.66707863	10.6021756	10.80908296	8.875859277	8.27059228	8.489450908	8.877270777	8.27059228	9.152652068	-1.774745763	-2.332629484	-2.320569701	-1.773555034	-2.332629484	-1.654587818	2.368	3	2.975583333	8.428634345	-2.375658906
13/10/13	3.286160572	3.588644668	3.477926915	10.55275142	10.63856212	10.74025336	8.371790181	8.190809791	7.885240196	8.37419715	8.190809791	9.136176206	-2.173007016	-2.441725891	-2.852369328	-2.170858983	-2.441725891	-1.585089263	1.776125	1.9325	2.1995	8.79897225	-1.91581316
14/10/13	3.364576619	3.745909387	3.988119475	10.81248928	10.74378777	11.0130233	8.387910759	8.488855958	8.287479772	8.390135939	8.488855958	9.129210754	-2.406968737	-2.249053888	-2.72484432	-2.405188394	-2.249053888	-1.888302168	0.896	2.35	2.796833333	8.565399376	-2.456061343
15/10/13	3.547819795	3.863777693	4.086956224	10.84820052	10.74224368	11.00506766	8.626433845	7.828800689	8.27121635	8.627338915	7.828800689	8.939828434	-2.197377749	-2.908513877	-2.739675902	-2.196637614	-2.908513877	-2.070163669	2.091875	2.35	2.5685	8.221529013	-2.787517958
16/10/13	3.618825752	3.774942465	4.11394292	10.84959919	10.7441923	11.01506679	7.888603594	8.295007306	7.741073738	7.890094251	8.295007306	8.626431379	-2.948010174	-2.438352319	-3.269702741	-2.946781204	-2.438352319	-2.389857913	1.31025	2.35	2.1205	8.094438984	-2.925740318
17/10/13	3.446489371	3.154017253	3.538274564	10.86209756	10.74463439	11.02212712	8.937472853	9.738516501	9.742088339	8.937859096	9.738516501	9.914385825	-1.939109646	-1.003825844	-1.272381175	-1.938783368	-1.003825844	-1.102760439	0.900625	1.5	1.525	8.070940984	-2.960562594
18/10/13	2.922556559	3.807550984	3.847182216	10.86839701	10.7569503	11.01768061	9.392386266	7.874195251	8.308589875	9.392712084	7.874195251	9.111221954	-1.413411951	-2.862793397	-2.728447085	-1.413161925	-2.862793397	-1.918450413	1.6125	2.32725	1.925166667	8.516746842	-2.506984542
19/10/13	3.272227	3.331579315	3.409496184	10.73678247	10.67309797	10.88915197	8.65300626	9.004684577	8.771246865	8.654177039	9.004684577	9.533186925	-2.084549655	-1.661380297	-2.115401583	-2.0835339	-1.661380297	-1.353426037	0.32	2.23675	2.243166667	8.904403241	-1.982178661
20/10/13	2.169910476	3.517126849	3.457892725	10.58812362	10.64621625	10.78310393	9.02635984	8.79568857	8.559247067	9.026681321	8.79568857	8.995357546	-1.555490455	-1.842183388	-2.222609524	-1.555205224	-1.842183388	-1.784083888	1.330625	2.17775	0.529666667	7.955354789	-2.819683817
21/10/13	3.371382297	3.797004894	4.002381552	10.81611659	10.75104966	11.00978413	8.996826246	8.625675778	8.747076513	8.997267194	8.625675778	9.269820025	-1.793406952	-2.115572934	-2.26830241	-1.793059291	-2.115572934	-1.746267337	1.4525	1.43475	1.122416667	8.371143967	-2.645976028
22/10/13	3.398360027	3.458679817	3.80764349	10.86245935	10.76610321	11.03462753	8.695801822	9.289453725	8.863841099	8.696597685	9.289453725	9.498167996	-2.147016276	-1.471285319	-2.164962303	-2.146365388	-1.471285319	-1.536263016	-1.22025	1.29225	2.060916667	8.742523284	-2.298299504
23/10/13	3.155776268	3.492940601	3.663540278	10.86798018	10.75842934	11.03068325	9.301333405	9.41386839	9.355687774	9.301674305	9.41386839	9.568959853	-1.539838066	-1.342092888	-1.671513583	-1.539562492	-1.342092888	-1.460475072	0.7765	2.15	2.15	7.919031744	-3.119853941
24/10/13	3.288914816	3.725030557	3.889862601	10.87616334	10.82413876	11.05214979	9.106626694	7.473996215	8.469115598	9.106993383	7.473996215	9.252895903	-1.72292544	-3.346692571	-2.592894495	-1.722635384	-3.346692571	-1.808527325	1.662125	1.23325	1.423416667	8.642845773	-2.418084447
25/10/13	3.525588168	3.551124871	3.792488437	10.90202395	10.73404609	10.99992247	8.072787521	9.172187469	8.862420207	8.07392146	9.172187469	9.358269488	-2.846710764	-1.556801788	-2.128095812	-2.845729067	-1.556801788	-1.637519647	-1.068375	1.6345	2.54875	8.419085109	-2.584974789
26/10/13	3.188931948	3.262318383	3.499759843	10.70330626	10.66911236	10.84480743	8.949751119	9.314297378	9.263810046	8.950204803	9.314297378	9.629752736	-1.750616542	-1.350051629	-1.578787802	-1.75022372	-1.350051629	-1.213075454	-0.86575	-0.04725	-0.334916667	8.447076385	-2.396273284
27/10/13	2.494398496	1.390037347	2.662529686	10.58936952	10.75803851	10.86491735	9.324259855	10.03112642	9.876641398	9.329117925	10.03112642	10.04285712	-1.267966707	-0.722321394	-0.98669497	-1.263713556	-0.722321394	-0.820343189	0.198111111	1.2	0.453416667	8.166431326	-2.696016877
28/10/13	1.039834918	3.180862383	3.397468215	10.79304152	10.83890421	11.0462576	9.894133565	9.974330146	10.13873216	9.895769344	9.974330146	10.24338515	-0.871180102	-0.861689627	-0.907046958	-0.869925318	-0.861689627	-0.803179536	0.944	1.2	1.2	7.93440974	-3.119303748
29/10/13	2.764588052	3.55848599	3.656313217	10.82645346	10.87823114	11.05347397	9.79329308	9.214065923	9.684351066	9.796076777	9.214065923	9.879227817	-1.007674521	-1.660682433	-1.370833855	-1.005511484	-1.660682433	-1.177114851	1.070125	1.425	1.2	8.147983346	-2.913757815
30/10/13	3.4190373	3.618255789	3.800961082	10.85767601	10.88202512	11.07451094	9.232079726	8.8580828	9.211834339	9.237408393	8.8580828	9.610427936	-1.60967757	-2.017811543	-1.865544241	-1.605419524	-2.017811543	-1.470315132	2.021875	2.625	2.2865	8.497929329	-2.589719214
31/10/13	3.467882036	3.514153974	3.701939631	10.85024687	10.8447928	11.06507594	8.874426804	9.265996909	9.040427014	8.885841122	9.265996909	9.630678356	-1.967510834	-1.570814814	-2.023001955	-1.958358438	-1.570814814	-1.439510754	2.2	2.019	2.478916667	8.822820469	-2.255836378
01/11/13	3.284195291	3.514005098	3.590416393	10.66197176	10.80735139	10.8649285	9.126727894	8.962826	8.829692503	9.130020105	8.962826	9.155383489	-1.531362784	-1.839965573	-2.033182962	-1.528390135	-1.839965573	-1.704601394	0.067625	0.25325	0.765	7.875147629	-2.97736781
02/11/13	2.735827482	3.48239327	3.59963832	10.70792172	10.76783215	10.911374	9.071856881	8.943054215	9.122429682	9.072575531	8.943054215	9.243540675	-1.636802883	-1.8169049	-1.788715036	-1.636165779	-1.8169049	-1.667151883	-0.92975	-0.8695	0.1175	7.072548412	-3.83463917
03/11/13	1.80047141	2.689037262	2.617335004	10.61711728	10.78372615	10.87323374	9.394775943	9.899604272	9.878052943	9.395413193	9.899604272	9.973649044	-1.224890638	-0.882019732	-0.993746717	-1.224316416	-0.882019732	-0.897122543	-0.842	0.65525	-0.760083333	7.578608494	-3.281971965
04/11/13	2.748872196	3.3666922	3.600640051	10.81941572	10.88073697	11.08642184	9.597393261	9.487841986	9.679293032	9.598370834	9.487841986	9.75561346	-1.183980483	-1.39010004	-1.407216666	-1.183244087	-1.39010004	-1.331669589	-0.53225	1.575	1.25	7.144881285	-3.952204615
05/11/13	3.261695822	3.417644713	3.791905998	10.85499339	10.87565282	11.08800992	9.352507788	9.491421267	9.357582097	9.354995973	9.491421267	9.611484073	-1.480562135	-1.375822359	-1.72962121	-1.478574968	-1.375822359	-1.476206241	1.3515	1.5	1.739666667	8.116410728	-2.972966298
06/11/13	2.963854535	3.519720884	3.685958526	10.83269204	10.83853625	11.05299889	9.52371806	9.086160262	9.588382495	9.525035914	9.086160262	9.733343473	-1.306877948	-1.747220092	-1.465805931	-1.305793249	-1.747220092	-1.322015794	0.6355	1.0605	0.744333333	7.730447715	-3.332449949
07/11/13	2.988266977	3.676743612	3.787800531	10.80190195	10.86533465	11.03287285	9.395742491	8.592462988	9.367943158	9.397123212	8.592462988	9.507239183	-1.411174569	-2.273435348	-1.662555064	-1.410024263	-2.273435348	-1.523371754	-0.13725	2.6985	1.698166667	7.467245583	-3.564119806
08/11/13	3.499080007	3.612065902	4.053855267	10.81315892	10.82132209	11.01557119	8.012048898	8.055745654	7.662823887	8.0195836	8.055745654	8.435839597	-2.776613781	-2.755780971	-3.350766191	-2.770547479	-2.755780971	-2.583736785	-0.24625	1.97875	0.636916667	7.816651069	-3.208086782
09/11/13	2.982836986	3.422877331	3.200134634	10.69662994	10.73613577	10.8870755	9.323313079	9.095405277	9.739675336	9.324292301	9.095405277	9.876538886	-1.381442873	-1.642101819	-1.146966888	-1.380575178	-1.642101819	-1.009711153	0.703625	2.5	1.842333333	7.820116634	-3.063463589
10/11/13	2.05636481	3.472044089	3.375708619	10.59944952	10.77628606	10.84023919	9.053070583	8.986449041	8.777250566	9.05422231	8.986449041	9.013185493	-1.543263644	-1.787286513	-2.062205291	-1.542210726	-1.787286513	-1.823057163	0.615875	2.85	0.674833333	7.453337097	-3.370921505
11/11/13	3.205081114	3.672686554	3.946698147	10.84397809	10.86579317	11.08934348	8.547649891	8.719170306	8.091870725	8.550180213	8.719170306	8.662751059	-2.23542733	-2.137851944	-2.992131499	-2.233567306	-2.137851944	-2.428781994	0.609	2.4	0.1535	7.830277886	-3.271123152
12/11/13	3.370566338	3.809270198	4.092078107	10.89579212	10.86459867	11.0816142	9.007456145	8.140842369	8.479248997	9.010309604	8.140842369	8.999313172	-1.872355294	-2.713354713	-2.606134849	-1.870033308	-2.713354713	-2.087831464	2.425	2.697	1.70825	8.096722181	-2.993009364
13/11/13	3.523894251	3.690503135	4.077551568	10.8670554	10.88473234	11.08468419	8.447585577	8.3937513	8.47856878	8.449118827	8.3937513	8.869671584	-2.410464001	-2.485600442	-2.605579869	-2.409231923	-2.485600442	-2.215505227	2.16575	2.85	2.482916667	7.74170064	-3.345627811
14/11/13	3.524999304	3.811760583	4.094316784	10.88163039	10.88296902	11.09718904	8.508161024	7.879166572	8.489945659	8.510523876	7.879166572	8.885920373	-2.358813265	-3.008952093	-2.608998329	-2.356932358	-3.008952093	-2.216158962	2.167125	2.85	2.190333333	7.768052742	-3.340511265
15/11/13	3.616745494	3.613819106	4.051480554	10.85836178	10.86068028	11.06032289	6.769545101	7.657244985	7.357720941	6.777931291	7.657244985	8.378352587	-4.075380013	-3.196258652	-3.698807229	-4.068689887	-3.196258652	-2.682098903	2.0625	2.975	2.32	7.931491501	-3.131177174
16/11/13	3.431160633	3.464485121	3.658506154	10.75970179	10.79033918	10.92101782	7.944714657	8.297489965	8.148069897	7.947237506	8.297489965	8.730717089	-2.814734632	-2.492565354	-2.770591489	-2.812532413	-2.492565354	-2.190464966	2.925	2.975	3	7.913325162	-3.011053619
17/11/13	3.355109812	3.550694393	3.733593863	10.65753873	10.78415111	10.84748262	7.850036805	7.99005863	7.258177968	7.852327541	7.99005863	8.089851399	-2.806447381	-2.788367511	-3.590883219	-2.804271464	-2.788367511	-2.747691695	2.644875	3	2.954583333	7.518354968	-3.310398339
18/11/13	3.562749177	3.569462271	3.996747046	10.83437868	10.89674858	11.07962271	8.015892478	8.4245509	8.057958832	8.018125875	8.4245509	8.669759975	-2.801109441	-2.465578077	-3.020662173	-2.799371698	-2.465578077	-2.407104322	2.486875	3	2.892583333	7.888058925	-3.186727333
19/11/13	3.582302922	3.759337918	4.198742114	10.88623528	10.88362125	11.09818876	8.406519139	8.036062283	7.986037018	8.408151464	8.036062283	8.589486411	-2.451489316	-2.840698488	-3.111523412	-2.45020231	-2.840698488	-2.510111615	2.871	3	2.604333333	7.797795803	-3.304267399
20/11/13	3.548898738	3.679712566	4.137922755	10.89495997	10.91277215	11.12808862	8.022236406	8.470588363	8.225330615	8.022775551	8.470588363	8.590234756	-2.850007575	-2.442962381	-2.898549792	-2.849586797	-2.442962381	-2.538426061	3	3	2.664833333	7.405204081	-3.734397652
21/11/13	3.616946998	3.727559156	4.23630216	10.88492209	10.90475802	11.10486073	8.008085674	8.357664493	7.925948655	8.00927355	8.357664493	8.480990287	-2.845429124	-2.539919734	-3.176567193	-2.844490795	-2.539919734	-2.624114803	2.937875	3	2.478666667	7.627560822	-3.481044388
22/11/13	3.551232461	3.695793	4.114541992	10.88503217	10.8800452	11.09139322	8.537903005	8.263846843	8.47867254	8.538449541	8.263846843	8.701534651	-2.331906645	-2.616500447	-2.612338103	-2.331469827	-2.616500447	-2.390717787	3	3	2.961333333	7.090970187	-4.006271949
23/11/13	3.444655898	3.578087548	3.97197289	10.75466093	10.77153822	10.93756428	8.030616993	8.323560504	8.043983094	8.03090468	8.323560504	8.339653881	-2.720508076	-2.4437006	-2.892701556	-2.72025315	-2.4437006	-2.594241329	3	3	2.963916667	6.976949741	-3.948881186
24/11/13	3.158063685	3.521126261	3.4997095	10.63872392	10.76250398	10.84209572	8.639980352	8.920207298	9.158661565	8.640170491	8.920207298	9.30889868	-1.998287916	-1.843366384	-1.682531582	-1.99810729	-1.843366384	-1.530707924	2.8125	2.625	2.033333333	7.339179947	-3.490695084
25/11/13	3.48966603	3.727378753	4.016322959	10.84240535	10.88808158	11.10818385	8.79238711	8.561954297	8.622581657	8.79313439	8.561954297	9.186236144	-2.023481591	-2.324733545	-2.484580355	-2.02291633	-2.324733545	-1.924163551	3	3	2.896666667	8.344297967	-2.770394388
26/11/13	3.599399123	3.823519607	4.236133434	10.86310594	10.88949556	11.0878901	8.335866739	8.054663959	7.770025844	8.33618662	8.054663959	8.626993935	-2.492965708	-2.823050958	-3.316143806	-2.492715172	-2.823050958	-2.460679735	2.957125	3	2.754083333	8.074569942	-3.014214332
27/11/13	3.573608885	3.494991261	3.985335423	10.86524388	10.87300621	11.04744227	8.533591747	9.203840544	9.054156237	8.534403614	9.203840544	9.364702458	-2.341284284	-1.665664068	-1.992470421	-2.340601237	-1.665664068	-1.681447839	2.75	2.5	2.493666667	8.044021884	-3.000821505
28/11/13	3.344186016	3.554847936	3.864249824	10.84250555	10.90101259	11.04934119	9.182940141	9.268735687	9.300713003	9.183062824	9.268735687	9.395256754	-1.647488076	-1.633162481	-1.748319713	-1.647385819	-1.633162481	-1.653526733	2.5	1.975	1.858333333	6.989664705	-4.056608774
29/11/13	3.485232111	3.430351571	3.754725714	10.90800434	10.90618073	11.10442074	8.949995866	9.608024957	9.576088141	8.950096813	9.608024957	9.636828387	-1.937765294	-1.298356051	-1.524944297	-1.937683536	-1.298356051	-1.464858391	2.625	1.35	1.7	6.805463199	-4.306730906
30/11/13	2.812710472	3.529883723	3.784776583	10.75017362	10.8075235	10.95146569	9.308357906	8.486551493	8.488278495	9.308408337	8.486551493	8.727173756	-1.427375248	-2.318514269	-2.461380388	-1.427331978	-2.318514269	-2.221846581	1.975	2.625	2.415916667	7.178372891	-3.768284655
01/12/13	3.14813142	3.550048328	3.365311103	10.70556481	10.86868273	10.94326208	8.899895856	8.874048419	9.269350986	8.900016907	8.874048419	9.383832053	-1.807891014	-1.998163789	-1.673479094	-1.807780005	-1.998163789	-1.558892837	2.75	2.625	2.5	7.159791715	-3.782066346
02/12/13	3.684400689	3.939492247	4.266311771	10.89763245	10.95332968	11.13041243	8.083140705	7.894878123	7.67700086	8.083649931	7.894878123	8.542171048	-2.768946103	-3.054121599	-3.452688695	-2.768558283	-3.054121599	-2.586041742	2.750625	3	2.279916667	7.995752959	-3.131387508
03/12/13	3.646395924	3.894011773	4.224361104	10.92731568	10.94084038	11.11676196	7.976722032	8.41129253	8.02102052	7.97758436	8.41129253	8.846212486	-2.929310533	-2.521573584	-3.094544746	-2.928616503	-2.521573584	-2.269059122	3	3	2.52175	8.26969056	-2.845352101
04/12/13	3.659901108	3.637454572	4.046349915	10.92835014	10.96024867	11.13609519	8.838273833	9.294926435	9.213389884	8.838556685	9.294926435	9.416798018	-2.091984144	-1.66115798	-1.92183877	-2.091754322	-1.66115798	-1.719393541	2.875	2.5	2.474	7.724276503	-3.416194969
05/12/13	3.387309726	3.353931056	3.673152261	10.95000798	10.95885739	11.14153444	9.466602112	10.08439978	9.94139037	9.466645161	10.08439978	10.02297696	-1.476248832	-0.869722271	-1.199147976	-1.476213405	-0.869722271	-1.118128797	1.725	1.2	1.25	7.476370687	-3.671434278
06/12/13	2.969837376	3.267570746	3.684578552	10.9273516	10.94763486	11.12933804	10.10232166	10.05547049	10.13618066	10.10235329	10.05547049	10.21594838	-0.804820917	-0.889541071	-0.992449557	-0.804795957	-0.889541071	-0.913458992	1.2	1.2	1.2	7.647693206	-3.491121177
07/12/13	2.262804223	3.865717253	3.752773236	10.79754034	10.82940678	10.96441095	9.947233528	8.858965998	9.425846633	9.947255813	8.858965998	9.540146271	-0.846345984	-1.969793441	-1.538600711	-0.84632583	-1.969793441	-1.424106092	1.2	2.625	1.808083333	7.314608867	-3.648034698
08/12/13	3.53025001	2.908675441	3.575570769	10.72625027	10.84773872	10.92206709	8.696066518	9.933487277	9.553613773	8.696132368	9.933487277	9.627491131	-2.031704047	-0.910232224	-1.372168108	-2.03164166	-0.910232224	-1.297712589	2.786625	1.2	1.558333333	6.985430957	-3.932262772
09/12/13	2.450897334	3.838214988	3.992711658	10.86033704	10.91715451	11.11502418	9.928534005	8.660959713	9.464266184	9.928558386	8.660959713	9.568528408	-0.904187455	-2.259118694	-1.648989642	-0.904168795	-2.259118694	-1.544848952	1.2	2.45	1.232916667	7.25600403	-3.858479958
