date	de_price_vol	de_load	de_wind	de_solar	de_res	de_wind_pen	de_solar_pen	de_res_pen	de_op1_exim	de_op2_exim	de_p_exim
11/01/13	2.46635373	11.00774292	8.205999883	6.852999418	8.435891483	-2.777518503	-4.255116686	-2.571980961	2.42275	2.98375	2.434083333
12/01/13	2.085357928	10.85982958	7.53924135	6.975175192	7.989610448	-3.300739834	-3.945839298	-2.879000959	2.433875	3	2.102333333
13/01/13	1.31483447	10.80447427	7.693694699	7.038696184	8.11203841	-3.112942448	-3.827983003	-2.714722004	0.84025	3	2.810833333
14/01/13	2.579627507	11.02341345	7.330421594	6.832915212	7.805440751	-3.64040934	-4.297792498	-3.222880213	0.99	2.75475	1.749666667
15/01/13	2.540168156	11.04424895	7.494325695	6.71625649	7.87227705	-3.531522213	-4.431370334	-3.190324435	2.698875	3	2.083583333
16/01/13	2.573900142	11.05613088	7.763376971	5.990366549	7.920227705	-3.286627067	-5.16086531	-3.143850689	2.857125	3	2.601333333
17/01/13	2.612408239	11.05849265	8.055427272	6.158649553	8.195233865	-2.981870912	-4.991246985	-2.856055952	3	3	2.965916667
18/01/13	2.397762265	11.03194649	8.513389132	6.297933106	8.616941387	-2.505241099	-4.8220756	-2.411217962	3	3	2.972166667
19/01/13	1.825993774	10.8982852	8.943128242	6.181882149	9.004423651	-1.945873264	-4.780830709	-1.888811665	3	3	3
20/01/13	1.518834207	10.78670742	8.862810921	5.742711345	8.906016732	-1.927759905	-5.081089027	-1.885937095	2.863125	2.5	2.708333333
21/01/13	2.645718972	11.04146878	9.057530286	5.742770121	9.093228228	-1.951729121	-5.414640597	-1.920871756	2.5	2.625	2.493333333
22/01/13	2.677010064	11.04959353	8.29058479	5.976498424	8.384854849	-2.716711627	-5.163288903	-2.633667779	3	2.63875	2.238916667
23/01/13	2.767930588	11.06383169	7.000310911	6.509842828	7.477997266	-4.027654324	-4.640194899	-3.594592079	2.298375	3	1.667083333
24/01/13	2.615550482	11.07791246	7.368064149	5.896439899	7.574714294	-3.698833776	-5.285500864	-3.512680891	2.021375	3	1.3175
25/01/13	2.395944686	11.04918021	7.871653571	6.255325687	8.052830091	-3.147769772	-4.876230965	-2.984327457	2.244125	3	2.59125
26/01/13	1.486900019	10.92871041	8.785096893	6.596585631	8.891332164	-2.135972514	-4.394560717	-2.036581661	3	3	3
27/01/13	1.643195811	10.87415519	9.362649285	5.875698811	9.392784647	-1.521828036	-5.056512485	-1.493077367	2.475	2.15	1.6
28/01/13	2.492784695	11.05188158	9.204076377	6.354144291	9.260313269	-1.810079619	-4.807421694	-1.761366054	2.135875	1.425	1.923583333
29/01/13	2.569879507	11.05480627	9.820853445	5.473781262	9.833715036	-1.211003524	-5.691647609	-1.199741068	1.2	1.275	1.391166667
30/01/13	2.537313369	11.04851152	10.04777617	6.296838028	10.07100009	-0.988560609	-4.856293454	-0.967870423	1.17875	1.2	1.183083333
31/01/13	2.704525535	11.05153464	10.10108583	7.127927922	10.1509626	-0.929084813	-4.031233698	-0.885113382	1.2	1.2	1.2
01/02/13	2.789870389	11.02830351	9.483607959	6.20023953	9.520423592	-1.493490707	-4.934837721	-1.461971184	1.2	2.09775	0.893333333
02/02/13	1.59875115	10.89238185	8.877667326	6.930326334	9.011019975	-2.023895395	-4.026697078	-1.897300941	-0.894	2.5	1.5205
03/02/13	1.950356925	10.8436958	9.347930356	6.888794148	9.429979155	-1.507043841	-4.015202922	-1.428770712	2.348	1.275	1.47875
04/02/13	2.488525552	11.05448934	9.77561043	6.115446386	9.801013319	-1.274017837	-5.042958029	-1.251203566	1.661	1.2	1.25
05/02/13	2.629022334	11.05743665	9.664921253	6.937481138	9.728258857	-1.372536271	-4.221757889	-1.316260514	1.2	1.9	1.25
06/02/13	2.416358249	11.0669814	8.548966126	7.028948604	8.746757452	-2.491482858	-4.118284714	-2.312034435	0.547375	3.001	1.987333333
07/02/13	2.540838055	11.02160558	8.195972375	7.16683322	8.501480432	-2.81067612	-3.936667164	-2.529768783	2.721	3.001	2.682833333
08/02/13	2.507092839	11.0025428	7.825628258	6.939276152	8.170746239	-3.175380324	-4.158573016	-2.857570613	2.946875	3.001	2.752083333
09/02/13	2.06549693	10.93322378	7.30059294	6.849255819	7.793321476	-3.606652209	-4.18186611	-3.160311016	3.001	3.00075	2.96
10/02/13	1.155840334	10.84712347	8.207033945	7.304249014	8.547383631	-2.673377015	-3.591387584	-2.337395859	3	2.15	2.875
11/02/13	1.946410308	11.033908	9.115129975	7.179303047	9.249927344	-1.908251425	-3.958635081	-1.787197723	2.5	2.625	2.5
12/02/13	2.391875781	11.05008876	7.707169252	6.914741651	8.080623694	-3.305395057	-4.224698497	-2.969782669	3	3	2.995583333
13/02/13	2.571983689	11.07297307	7.447444803	7.227329291	8.036578396	-3.600063697	-3.933523112	-3.059810751	2.8395	3	2.902166667
14/02/13	2.206846824	11.06124887	8.517799674	7.379826561	8.79578583	-2.549547383	-3.77655496	-2.292451936	2.94725	3	2.947
15/02/13	2.41490635	11.05355774	7.665555037	6.729341328	7.996375381	-3.338009823	-4.416888307	-3.045357671	2.98325	3	2.364416667
16/02/13	1.766560995	10.87910324	6.636504416	6.639364265	7.331082544	-4.223954205	-4.300580837	-3.568386565	3	3	2.916416667
17/02/13	1.477327478	10.76468303	6.678196664	7.198558258	7.664996546	-4.093658233	-3.597180917	-3.121772518	3	3	2.934083333
18/02/13	2.598006204	11.00905063	7.511120316	7.59541315	8.247301811	-3.468973923	-3.524404396	-2.803157961	2.307625	2.754	1.6135
19/02/13	2.401420212	11.01923415	8.879899825	6.50641789	8.968968566	-2.137625843	-4.607032236	-2.056382241	2.5	3	2.623416667
20/02/13	2.318584868	11.02738103	8.774422564	7.219275788	8.965999811	-2.246873498	-3.896495365	-2.071138131	3	3	2.883916667
21/02/13	2.51022856	11.02217476	8.451833889	7.103844986	8.682756817	-2.560419071	-4.010847534	-2.349777501	3	3	2.7365
22/02/13	2.246885735	11.01032151	8.630718435	7.088070658	8.824486084	-2.379753355	-4.019093084	-2.202353755	2.8595	2.625	2.672166667
23/02/13	1.247288543	10.84729131	9.045355709	7.062037022	9.174286851	-1.803015009	-3.85409338	-1.68204049	2.875	2.625	2.5
24/02/13	1.723046689	10.78399825	8.974735331	6.698055074	9.072428423	-1.797789704	-4.125634828	-1.704749705	3	2.875	2.666666667
25/02/13	2.567875964	11.00548577	8.647147778	6.706957585	8.781395957	-2.351579974	-4.400598402	-2.230370524	3	3	3
26/02/13	2.598776915	11.03681657	8.167276194	6.646348306	8.364904208	-2.849896262	-4.494687681	-2.67338084	2.907875	3	2.558333333
27/02/13	2.801520253	10.98425051	7.70184429	6.992654444	8.101990388	-3.249376698	-4.089118534	-2.890428946	2.5155	2.6085	1.733333333
28/02/13	2.445104506	10.95642814	8.085200184	7.44884043	8.509954975	-2.866643535	-3.587828676	-2.47043734	2.852	3	2.983833333
01/03/13	2.499501309	10.9964869	8.554686532	7.399830457	8.828601434	-2.418201014	-3.688566617	-2.170771592	2.625	3	2.80975
02/03/13	2.106712451	10.87420018	8.441640908	7.786676124	8.85999615	-2.43059508	-3.149186296	-2.033539588	3	2.5	2.833333333
03/03/13	2.52857468	10.77015728	8.603857237	7.556183123	8.904519165	-2.125259481	-3.254109001	-1.845051434	2.5	3	2.681916667
04/03/13	2.617325861	10.97999837	7.956286404	8.243635838	8.803394199	-3.007390373	-2.843362282	-2.228869759	2.785125	3	2.83625
05/03/13	2.42097903	10.98788963	8.477615821	8.41407345	9.139496436	-2.468935817	-2.66524784	-1.869135062	3	3	2.913166667
06/03/13	2.771076702	10.98542195	7.844338061	8.26355537	8.768902787	-3.094012055	-2.815427412	-2.251902587	2.8215	2.69825	2.4285
07/03/13	1.992153306	10.99729317	8.874665168	7.9111757	9.197877828	-2.115148703	-3.185013228	-1.820201841	2.028375	2.5	2.7595
08/03/13	2.228441314	10.99207756	9.213985429	7.85612768	9.442881362	-1.758620196	-3.237886182	-1.553392305	2.39625	2.875	2.51625
09/03/13	2.111860376	10.85550653	9.256917017	7.361317322	9.396877389	-1.5939714	-3.569085988	-1.464044259	2.42375	2.374	2.23
10/03/13	2.421183354	10.79600032	9.240858867	7.473655919	9.398554758	-1.553228856	-3.373753809	-1.403137217	2.15	2.319	1.7105
11/03/13	2.579577036	10.98749792	8.925226499	7.238650385	9.095097856	-2.034065122	-3.861550089	-1.884940606	2.395125	2.875	2.5
12/03/13	2.349681373	11.01442428	8.275646439	7.395475006	8.622572282	-2.723726947	-3.714164763	-2.40788459	2.66975	3	3
13/03/13	2.785722195	11.00484537	7.552844059	7.46031588	8.200796952	-3.432427325	-3.620431218	-2.8288704	3	3	3
14/03/13	2.755377886	11.03057864	7.884628593	7.859211638	8.565148046	-3.14268378	-3.266464756	-2.509513093	2.9155	3	2.92675
15/03/13	2.383074595	11.00226719	8.314833506	7.798792816	8.782884671	-2.679054216	-3.293609257	-2.246699553	2.947	2.875	3
16/03/13	2.519014431	10.85042872	9.286888828	8.245979709	9.589311839	-1.562156217	-2.6761568	-1.278299075	2.5	1.8	2.266666667
17/03/13	2.327389649	10.79321526	9.637032746	7.884777372	9.796923315	-1.150245494	-2.97387227	-1.000585582	1.8	1.8	1.8
18/03/13	3.003107568	10.98411123	9.253611724	7.341018336	9.391368923	-1.677240437	-3.753603843	-1.559114918	1.8	2.625	2.5
19/03/13	2.391560959	10.99759527	8.753760901	7.833250437	9.089029315	-2.239583288	-3.258132161	-1.931276434	3	3	2.583333333
20/03/13	2.717765337	11.00687799	8.056880585	7.885958274	8.668213978	-2.934768018	-3.208636481	-2.369208731	3	3	2.967166667
21/03/13	2.921181162	11.00274547	7.969802126	7.834231793	8.597459797	-3.015633502	-3.248744434	-2.432264523	3	3	2.961833333
22/03/13	2.192252742	10.9979419	9.085454452	8.294850153	9.459477478	-1.914824035	-2.796170493	-1.568242499	3	1.8	2.291666667
23/03/13	2.325451225	10.89089512	9.682632604	7.750318735	9.817873676	-1.207716263	-3.221164159	-1.082381819	1.6875	1.5	1.45
24/03/13	2.970484831	10.8423141	9.527738061	8.242307725	9.771884739	-1.313420651	-2.661976247	-1.082614549	1.7625	1.5	1.525
25/03/13	2.10713481	10.99844804	9.609830918	8.224760184	9.833219315	-1.382262653	-2.870715352	-1.178732885	1.7625	1.575	1.5
26/03/13	2.144512978	10.98294321	9.29731729	8.199582126	9.585218716	-1.679932847	-2.86472674	-1.41310992	2.0625	2.275	1.858333333
27/03/13	2.714655988	11.00739966	8.989594621	8.385819849	9.425746634	-2.018911108	-2.718149274	-1.615472209	3	2.625	2.5
28/03/13	2.992182273	10.97254658	8.504733896	8.429257114	9.16085461	-2.456922539	-2.630776167	-1.846928785	3	2.96575	2.948916667
29/03/13	1.964713012	10.80414759	7.694936067	8.226506666	8.688781274	-3.084771947	-2.624169744	-2.135035527	3	3	3
30/03/13	1.823644603	10.86035945	7.277239376	8.071541239	8.444411948	-3.578465303	-2.866034153	-2.466955805	3	2.66125	2.986
31/03/13	2.236105092	10.78517562	7.594907023	7.62574435	8.30359173	-3.19946347	-3.218422794	-2.515751021	2.518375	2.97525	2.432
01/04/13	2.626773916	10.80161856	8.018585403	8.605070436	9.047368252	-2.776990405	-2.253233057	-1.788059248	3	2.10125	2.823083333
02/04/13	3.038310801	10.94426326	8.408077857	8.729542224	9.274819399	-2.527636644	-2.298468313	-1.713354848	1.773	3	2.97675
03/04/13	2.280460158	10.96149484	9.010457769	8.647223624	9.538390381	-1.949586829	-2.399018089	-1.4561164	2.9575	2.75	2.541666667
04/04/13	2.532799565	10.96152883	8.74232929	8.556496674	9.346870685	-2.20714856	-2.487802799	-1.644514794	2.979625	3	2.988666667
05/04/13	2.748457325	10.94497084	8.444859119	8.114384552	8.986359022	-2.493014853	-2.908762918	-1.986289732	2.922625	3	3
06/04/13	2.024476261	10.82982845	7.779050563	7.934907369	8.553159496	-3.039695257	-2.950380225	-2.300893745	3	3	3
07/04/13	1.753056126	10.77830938	7.671471976	8.356224432	8.764495619	-3.105804346	-2.478530418	-2.050621947	3	2.55	2.881166667
08/04/13	2.902358201	10.9234376	8.037496334	8.389192997	8.921874131	-2.844494801	-2.631158775	-2.039001331	2.1375	2.15	2.2
09/04/13	2.729999717	10.97342884	8.92578402	7.94308707	9.243728725	-2.029024385	-3.125938676	-1.740917543	2.123875	2.15	2.157166667
10/04/13	2.810407394	10.9576965	8.490332912	7.87746963	8.923281744	-2.435665786	-3.169687922	-2.043640875	2.026625	2.02925	1.757583333
11/04/13	2.720281152	10.98182556	8.541971898	7.393974252	8.817534392	-2.438711456	-3.674518358	-2.183604088	1.153125	2.05	1.869083333
12/04/13	2.465847738	10.9714423	8.478177117	8.055692113	8.982229504	-2.473474701	-3.008031145	-2.012304267	0.607375	1.97	1.52425
13/04/13	2.567256592	10.80391056	9.169416289	8.350641829	9.534734003	-1.644312201	-2.52136736	-1.29647184	1.623125	0.6675	0.304166667
14/04/13	2.242939412	10.72223528	8.525746177	8.465920335	9.189427761	-2.182732439	-2.313675707	-1.552915154	2.129125	0.52575	0.02025
15/04/13	2.894659812	10.92677446	8.608814378	8.721150084	9.359705997	-2.26373557	-2.305242897	-1.591126711	0.055875	2.09875	1.6285
16/04/13	2.468980884	10.97063856	8.329463638	8.396369475	9.056623182	-2.626472062	-2.677122227	-1.958329318	0.207125	2.366	2.107333333
17/04/13	2.249113778	10.96896667	8.249046172	8.496537746	9.073576188	-2.644145357	-2.580430854	-1.918633568	0.485125	1.18825	1.239916667
18/04/13	2.399917667	10.93379869	9.486442562	8.592426661	9.829329826	-1.454269877	-2.440742339	-1.137352048	0.56325	0.7195	0.851916667
19/04/13	2.423088023	10.93777241	9.00219334	8.138763072	9.354055829	-1.920506843	-2.894276844	-1.600122914	1.1945	1.0815	1.03675
20/04/13	1.831401136	10.84192294	8.293549723	8.317251966	8.998618248	-2.527160772	-2.60862905	-1.873918325	-0.906	0.91375	-0.948916667
21/04/13	2.326030901	10.75790731	8.152713464	8.585074985	9.085228696	-2.57648767	-2.240205317	-1.701129693	0.68525	-0.13875	0.854916667
22/04/13	2.702662347	10.92644345	7.77119554	8.353853141	8.797520723	-3.100124739	-2.671760529	-2.170031719	0.632875	2.1885	2.497166667
23/04/13	2.33190445	10.93476779	8.946014681	8.366805139	9.390919144	-2.00484849	-2.655892473	-1.585151107	1.50225	2.68275	1.406333333
24/04/13	2.35552344	10.9135623	8.318018007	8.5923901	9.157731871	-2.575385666	-2.408059351	-1.795079641	1.021875	1.532	1.639333333
25/04/13	2.060424519	10.89988791	7.807308721	8.733954117	9.067478803	-3.033984278	-2.251823227	-1.875157919	0.309375	0.47725	0.094
26/04/13	1.912779277	10.9328428	8.445690029	8.475421745	9.15381356	-2.449903622	-2.556337792	-1.808558165	-0.43225	0.1185	0.173583333
27/04/13	1.793239335	10.7870674	8.532078274	7.951641854	8.97654232	-2.246068056	-2.908609537	-1.830296618	-1.426125	1.45	0.06575
28/04/13	2.248321958	10.70071975	7.429063394	8.142507318	8.541252514	-3.208520484	-2.628372465	-2.183804922	-0.496875	0.4235	-0.697083333
29/04/13	1.987999115	10.92124674	8.939254594	8.361138471	9.384551857	-2.004254228	-2.659653007	-1.586047335	0.146125	2.3935	1.716583333
30/04/13	1.958429058	10.94862727	8.267810788	8.264780285	8.959443865	-2.641810566	-2.786102139	-2.018208919	1.76275	1.20875	2.317083333
01/05/13	2.131081762	10.74517147	8.147421911	8.71873142	9.166480086	-2.584832496	-2.084278225	-1.610410465	0.310375	-0.56825	0.504083333
02/05/13	2.430604269	10.92106903	8.381027188	8.37991928	9.073620568	-2.503998472	-2.649674139	-1.881038792	-0.64875	2.24175	1.23575
03/05/13	1.91197497	10.90353332	8.03802772	8.425887973	8.943792774	-2.822220461	-2.571817837	-1.996054676	0.584625	0.93425	0.992833333
04/05/13	1.656761273	10.72779274	7.947188584	8.482608605	8.943460073	-2.788163547	-2.309038934	-1.827029351	-1.015	0.3665	-1.232583333
05/05/13	2.233315159	10.66789087	7.413887154	8.777397914	9.005139902	-3.218309961	-1.937831225	-1.692609812	-0.49775	-1.55	-0.838
06/05/13	2.079636426	10.88896691	7.855965455	8.626165751	9.00660042	-2.986066977	-2.384432165	-1.947523195	-1.125375	1.01075	-0.596333333
07/05/13	2.109302259	10.89451618	8.387617678	8.235736865	9.007705158	-2.484980151	-2.762435463	-1.920968653	-0.4595	0.075	0.6375
08/05/13	2.167743431	10.89681185	8.328383633	8.693421116	9.220614433	-2.547616532	-2.311842661	-1.729649786	-1.8	-1.8	-1.774083333
09/05/13	2.143800338	10.74974022	8.132684212	8.462255545	9.004133212	-2.611075566	-2.351747837	-1.779881613	-1.741125	-1.4085	-1.09025
10/05/13	2.11532327	10.84327099	8.597569997	8.204259349	9.113275147	-2.275473904	-2.741443224	-1.788412504	-1.797875	-0.99425	-1.637833333
11/05/13	2.043176985	10.75894135	8.334955831	8.402814869	9.062608026	-2.417990386	-2.428148558	-1.729909393	-1.553625	-0.7265	-1.568583333
12/05/13	2.197912718	10.69693905	8.712437966	8.534326655	9.320489715	-1.978219796	-2.226794444	-1.401656073	-0.266	-1.684	0.59225
13/05/13	2.471945519	10.91819651	8.775419612	7.931935301	9.133240149	-2.14826729	-3.096978881	-1.820951398	-1.317875	0.44125	-0.337416667
14/05/13	2.191373288	10.93380539	8.536123134	8.546079033	9.234260654	-2.397457877	-2.486079093	-1.74763991	-0.466375	0.22975	0.275666667
15/05/13	2.006316589	10.92587778	8.852896323	8.807314069	9.523512072	-2.079700327	-2.223878067	-1.456045861	-0.3155	0.78675	1.246166667
16/05/13	1.942528371	10.90007327	8.602906636	8.474958568	9.234124727	-2.271765101	-2.52724816	-1.698222594	-0.020625	1.8315	1.922583333
17/05/13	2.166231177	10.87546761	8.629038485	8.283924649	9.16444339	-2.203296404	-2.693137978	-1.725372066	0.068125	0.77325	1.5835
18/05/13	2.070904799	10.71284338	8.395185714	8.729501486	9.269397079	-2.298388829	-2.0791975	-1.489652363	-1.8	-1.6325	-1.0855
19/05/13	1.972951493	10.63479419	8.032571098	8.725414051	9.130980579	-2.592587484	-1.981680555	-1.548043813	-0.933375	-0.31225	-0.27375
20/05/13	2.238300918	10.67127151	8.465997524	8.370310108	9.11244507	-2.199638689	-2.380638365	-1.592901814	-1.349125	0.4135	0.536416667
21/05/13	2.425096015	10.85822626	8.136219212	8.539852926	9.05141151	-2.700928604	-2.421577663	-1.858382888	-0.223875	0.72325	0.879166667
22/05/13	1.98888859	10.93662384	9.347173791	7.999490433	9.578159729	-1.595812468	-3.048696751	-1.385636882	0.299875	1.43575	1.608666667
23/05/13	2.592629062	10.91493694	8.165209607	8.604155442	9.101722984	-2.667973558	-2.420229686	-1.843301853	-0.62025	1.40725	0.486583333
24/05/13	2.504011127	10.84771036	7.736534509	8.596735081	8.949556662	-3.087120817	-2.337998455	-1.9508458	-0.32225	2.05925	0.80475
25/05/13	0.913351764	10.75527265	8.464997516	8.49706935	9.174309184	-2.284660122	-2.35203669	-1.624633883	0.598125	1.1595	1.131333333
26/05/13	1.907260853	10.65585936	9.112851203	7.618869559	9.315365088	-1.548496618	-3.11115372	-1.3582247	-0.830625	-1.39975	-1.754833333
27/05/13	2.677893115	10.87547155	8.119211264	8.335561746	8.926373252	-2.694812354	-2.647654814	-1.97780845	-1.0625	1.68275	0.604083333
28/05/13	2.035672426	10.89663901	7.911514006	8.816111031	9.155938303	-2.967973409	-2.181279861	-1.806034886	-0.046875	2.24625	1.880083333
29/05/13	2.572201112	10.91239849	7.883266824	8.133818472	8.709516405	-2.999670225	-2.89221984	-2.251355347	0.31825	1.09025	0.823583333
30/05/13	1.450772258	10.77121197	8.19996936	8.360602245	8.976654887	-2.540081113	-2.495654543	-1.824473953	0.787125	1.9285	2.51975
31/05/13	2.198900289	10.84334018	9.145551375	8.085667692	9.44305712	-1.683551258	-2.848860097	-1.412130937	0.57925	-1.52825	-0.174083333
01/06/13	1.8435222	10.72643234	9.214506598	7.842894588	9.440603916	-1.507127145	-2.963533679	-1.297618277	-1.8	0.24425	-1.8
02/06/13	2.246085749	10.66227811	9.530023771	8.370857409	9.802907606	-1.126582347	-2.359021672	-0.870715724	1.07675	-1.268	0.061666667
03/06/13	2.677517692	10.87831288	9.184603288	8.418753578	9.566416687	-1.673803218	-2.564325129	-1.329900454	-1.29875	-0.2495	-0.06075
04/06/13	2.088154932	10.87901135	8.500047117	8.707847228	9.302482281	-2.354664499	-2.27743312	-1.622156228	-1.394875	-0.4535	0.467666667
05/06/13	2.212944791	10.87208369	7.542259194	8.934863128	9.156747945	-3.265569537	-2.046047865	-1.787250402	-1.339875	-1.72325	-0.567
06/06/13	2.083656601	10.88021465	7.54810145	8.921667309	9.147369555	-3.261078203	-2.065206216	-1.800966699	-1.476625	-1.60675	-0.487416667
07/06/13	2.110875662	10.84522915	7.411768879	8.851865953	9.064478051	-3.361766061	-2.087359591	-1.840814509	-1.588875	-1.8	-0.9575
08/06/13	2.056536949	10.72619994	7.616863772	8.875995496	9.125898146	-3.070330297	-1.94623322	-1.664861715	-1.8	-1.7335	-1.76575
09/06/13	2.050153785	10.69110744	7.602491197	8.694282577	8.983674243	-3.075988567	-2.066176457	-1.755544202	-1.4995	-1.794	-0.767666667
10/06/13	2.459334345	10.89287461	7.856297302	8.521078011	8.936088295	-2.98596845	-2.478348787	-2.007141718	-1.377125	-0.039	0.610333333
11/06/13	2.184430165	10.89083613	7.138666914	8.819553325	8.990315702	-3.722198211	-2.175838129	-1.982723406	-1.341	-0.6435	0.543583333
12/06/13	1.930605843	10.89100377	7.801347334	8.779069067	9.098371262	-3.065201984	-2.220347768	-1.862939104	-1.193375	-0.4845	0.036916667
13/06/13	2.228402393	10.8856027	8.904653459	8.683246327	9.493212238	-1.965492996	-2.316168494	-1.432390024	-0.77775	-0.41875	1.081
14/06/13	2.361935955	10.87631771	8.866620434	8.829161086	9.541213331	-1.998144607	-2.147740461	-1.377000593	-0.866625	-0.2015	0.93175
15/06/13	2.099712987	10.76603023	8.639226663	8.881373872	9.46075902	-2.140912235	-1.986613044	-1.367642376	-1.8	-1.39775	-0.71425
16/06/13	3.526076335	10.66509719	8.715347018	8.901856462	9.506090854	-1.946273011	-1.835658789	-1.19629006	-1.556125	-1.8	-0.34025
17/06/13	1.958485039	10.88963545	7.539536013	9.0233056	9.227699432	-3.288778799	-1.974965325	-1.73689922	-1.6945	-0.86225	-0.010916667
18/06/13	2.125479787	10.9153551	7.994609124	9.002955847	9.313979595	-2.861624894	-2.01498858	-1.658115126	-1.110375	0.6775	1.875833333
19/06/13	2.011535682	10.92109539	8.184735137	9.013172654	9.375543145	-2.686302732	-2.018143358	-1.604279413	-1.2215	0.47175	1.723333333
20/06/13	2.28952517	10.93503071	8.100440998	8.852989277	9.239043448	-2.758232184	-2.191708175	-1.742229614	-0.2355	0.596	1.074166667
21/06/13	2.043653398	10.91199657	9.132890231	8.790775547	9.66953958	-1.78750968	-2.218529156	-1.286827575	-0.38325	0.385	1.5575
22/06/13	1.905866258	10.75854629	8.782455752	8.625372256	9.400142422	-1.964612952	-2.22229508	-1.392029688	-0.511625	-0.65375	-1.578416667
23/06/13	2.332412109	10.6722716	8.939788623	8.559065754	9.460584723	-1.731212631	-2.196821962	-1.244012414	-1.053375	-1.8	-0.250583333
24/06/13	2.292913412	10.91699725	8.427191895	8.419902481	9.11670101	-2.455097499	-2.608557166	-1.835739303	-1.20225	1.1065	1.887083333
25/06/13	2.141837987	10.93806194	8.705985435	8.469018538	9.287651969	-2.222662045	-2.565746957	-1.686415514	-0.8815	0.635	1.155333333
26/06/13	2.10715581	10.94049775	9.276391382	8.684801446	9.716867483	-1.663698058	-2.359580665	-1.259143928	-0.683	1.42875	1.598416667
27/06/13	2.31090265	10.8985394	8.322850773	8.551379659	9.136776422	-2.559316388	-2.439085646	-1.804247995	0.131	1.21475	1.701833333
28/06/13	1.940117598	10.91141202	8.211508032	8.500571225	9.059595338	-2.69706931	-2.516081024	-1.909338968	-0.421625	-0.675	0.822416667
29/06/13	1.270398577	10.74277034	8.374422197	7.93169977	8.870511044	-2.353096473	-2.889290344	-1.892530682	-1.8	-0.3625	-1.8
30/06/13	2.204231237	10.63912933	8.451056594	8.721541616	9.28856381	-2.162688127	-2.001714329	-1.385818468	0.025875	-0.95525	-0.05525
01/07/13	2.276857836	10.90241685	8.357453533	8.907494519	9.362972006	-2.537548231	-2.104886849	-1.604851141	-0.34525	1.81775	1.767583333
02/07/13	1.947382029	10.92257176	7.249962971	8.945459422	9.11394242	-3.615055564	-2.074798672	-1.880609452	-0.721	0.37975	0.70525
03/07/13	2.532818631	10.95060989	8.528310251	8.089729376	9.026020871	-2.420691927	-2.968578509	-1.964425703	-0.791875	0.66725	0.297
04/07/13	2.296342366	10.91110706	7.383024707	8.553418919	8.823632768	-3.495229127	-2.454474177	-2.15201093	-1.604625	0.6305	-0.8455
05/07/13	1.891189245	10.87583563	7.622927697	8.606387434	8.924124446	-3.21408161	-2.358329071	-2.004183034	-0.987625	0.13325	1.98975
06/07/13	1.570461586	10.71067094	7.492047419	8.909601091	9.126570463	-3.186725722	-1.869876556	-1.632452791	-1.575	-1.425	-1.33075
07/07/13	2.035573078	10.64129435	7.532563169	8.964343655	9.178553996	-3.08990202	-1.757044547	-1.522982735	-1.5	-1.8	-1.54375
08/07/13	1.822786075	10.87990317	7.723788748	9.025459819	9.266110623	-3.110654041	-1.97120157	-1.693574242	-1.70025	-0.295	0.204166667
09/07/13	2.196744507	10.89202375	7.445486553	9.02014394	9.208346907	-3.382313481	-1.973840227	-1.755093276	-1.389125	-0.37775	0.4195
10/07/13	1.680256552	10.90912831	8.356813443	8.937243089	9.381709566	-2.544872438	-2.073342888	-1.588421689	-1.201	-0.27125	1.505166667
11/07/13	2.005412592	10.90657888	8.142388827	8.897535629	9.282758316	-2.746173511	-2.110043692	-1.685209322	-1.240625	1.7615	1.886583333
12/07/13	1.760240014	10.88496113	7.585240236	8.963964204	9.188626426	-3.263202078	-2.011244179	-1.75975079	-0.670875	0.58475	1.373416667
13/07/13	1.063262685	10.76848499	7.519230891	8.870289398	9.100580145	-3.22865129	-1.978402431	-1.726528765	-0.884125	-0.4275	1.003583333
14/07/13	2.098854898	10.7127627	8.345616402	8.905154554	9.35716791	-2.371770606	-1.885548108	-1.406247227	-1.569125	-1.37	-0.598416667
15/07/13	1.867494846	10.89242525	7.806925115	8.975015322	9.245775202	-3.054962725	-2.024876324	-1.719617544	-1.340875	0.2315	0.814916667
16/07/13	2.131040431	10.89921773	7.207354806	9.043189186	9.191161142	-3.649424068	-1.961920867	-1.792194288	-1.229875	0.72125	0.857083333
17/07/13	2.282975362	10.91824862	6.948801048	8.973544731	9.097555162	-3.901984159	-2.05177422	-1.905767332	-1.351125	-0.01475	0.864666667
18/07/13	2.168284209	10.87207341	7.701270094	8.92630456	9.183847665	-3.132690007	-2.046577139	-1.755755534	-1.517125	-0.5045	-0.59975
19/07/13	1.843727858	10.88656038	8.346708798	8.978543	9.404866267	-2.530816145	-2.003118731	-1.539408712	-1.323125	0.11725	0.372833333
20/07/13	1.520070012	10.73511052	7.602299088	8.68851415	8.979309968	-3.089256034	-2.119011092	-1.797659602	-1.8	-0.63625	-1.052583333
21/07/13	2.001403358	10.65178459	7.724962421	8.7968911	9.091311123	-2.887401337	-1.927900474	-1.603584649	-1.8	-0.57475	-1.1475
22/07/13	2.242783011	10.87880477	6.947925461	9.03902223	9.155516928	-3.815541961	-1.958697014	-1.8135889	-1.409	1.28825	1.437083333
23/07/13	2.261827008	10.88599274	7.529779866	8.967152184	9.180286731	-3.276372471	-2.032339143	-1.779078199	-0.927375	1.434	0.082333333
